policy,global_batch,phase,workers,batch_ms,input_wait_ms,gpu_step_ms
fixed_8,218,normal,8,8.77529999999993,0.3066000000000457,8.468699999999885
fixed_8,219,normal,8,6.727099999999098,0.1438999999994195,6.583199999999678
fixed_8,220,normal,8,14.233000000000828,7.48660000000001,6.746400000000818
fixed_8,221,normal,8,5.719000000000918,0.24190000000068324,5.477100000000235
fixed_8,222,normal,8,14.213300000001539,8.891400000001326,5.321900000000213
fixed_8,223,normal,8,15.051799999998394,0.18940000000000623,14.862399999998388
fixed_8,224,normal,8,6.400099999998687,0.2867999999995874,6.1132999999991
fixed_8,225,normal,8,9.711700000000434,4.710300000001055,5.001399999999379
fixed_8,226,normal,8,10.943899999999118,0.18050000000080502,10.763399999998313
fixed_8,227,normal,8,16.68969999999881,0.17010000000006187,16.519599999998746
fixed_8,228,normal,8,7.081699999998747,0.2164999999987316,6.865200000000016
fixed_8,229,normal,8,6.69880000000056,0.1632000000011402,6.53559999999942
fixed_8,230,normal,8,7.213800000000603,0.21520000000130324,6.9985999999993
fixed_8,231,normal,8,8.92450000000089,0.2639999999995979,8.660500000001292
fixed_8,232,normal,8,15.94579999999901,0.31499999999873296,15.630800000000278
fixed_8,233,normal,8,6.938799999998579,0.30399999999985994,6.6347999999987195
fixed_8,234,normal,8,6.489800000000656,0.36550000000090677,6.124299999999749
fixed_8,235,normal,8,8.84079999999976,1.0259999999995273,7.814800000000233
fixed_8,236,normal,8,13.643599999999978,7.358699999999274,6.284900000000704
fixed_8,237,normal,8,6.876199999998889,0.21169999999948175,6.664499999999407
fixed_8,238,normal,8,5.22209999999923,0.1952999999996763,5.026799999999554
fixed_8,239,normal,8,7.2656999999995975,0.19370000000051846,7.071999999999079
fixed_8,240,normal,8,9.7529999999999,0.3723999999998284,9.380600000000072
fixed_8,241,normal,8,26.691899999999436,19.994799999999202,6.697100000000233
fixed_8,242,normal,8,7.205000000000794,0.22659999999952163,6.9784000000012725
fixed_8,243,normal,8,9.957200000000554,0.16259999999945762,9.794600000001097
fixed_8,244,normal,8,7.6865000000001515,0.22449999999984982,7.462000000000302
fixed_8,245,normal,8,6.259299999999968,0.17120000000048208,6.088099999999486
fixed_8,246,normal,8,10.65520000000042,0.23739999999961015,10.41780000000081
fixed_8,247,normal,8,6.62209999999952,0.19999999999953388,6.422099999999986
fixed_8,248,normal,8,6.712699999999572,0.24140000000016926,6.4712999999994025
fixed_8,249,normal,8,16.675699999998628,10.462499999999153,6.213199999999475
fixed_8,250,normal,8,7.517400000001118,0.128000000000128,7.38940000000099
fixed_8,251,normal,8,11.142700000000616,0.259700000000862,10.882999999999754
fixed_8,252,normal,8,7.245199999999841,0.23129999999937922,7.013900000000461
fixed_8,253,normal,8,9.740799999999439,0.3148999999993407,9.425900000000098
fixed_8,254,normal,8,8.216300000000842,1.3046000000009883,6.911699999999854
fixed_8,255,normal,8,6.931399999999144,0.26100000000006673,6.670399999999077
fixed_8,256,normal,8,9.89489999999904,1.5087999999998658,8.386099999999175
fixed_8,257,normal,8,17.846900000000332,10.652800000000795,7.194099999999537
fixed_8,258,normal,8,11.565300000000889,0.17590000000033967,11.389400000000549
fixed_8,259,normal,8,6.192000000000419,0.21300000000046282,5.978999999999957
fixed_8,260,normal,8,7.792600000000149,0.2251999999991483,7.567400000001001
fixed_8,261,normal,8,11.93179999999927,5.419299999999794,6.512499999999477
fixed_8,262,normal,8,9.407500000000013,3.1141000000012298,6.293399999998783
fixed_8,263,normal,8,5.742700000000767,0.21420000000027528,5.528500000000491
fixed_8,264,normal,8,8.078099999998756,0.20050000000004786,7.877599999998708
fixed_8,265,normal,8,22.017200000000514,12.859600000000526,9.157599999999988
fixed_8,266,normal,8,8.255199999998908,0.2031999999996259,8.051999999999282
fixed_8,267,normal,8,8.57139999999923,0.2241999999998967,8.347199999999333
fixed_8,268,normal,8,6.911499999999293,0.29170000000000584,6.619799999999287
fixed_8,269,normal,8,11.068099999999248,3.5308999999994484,7.5371999999998
fixed_8,270,normal,8,26.514599999998723,17.421799999999266,9.092799999999457
fixed_8,271,normal,8,6.145899999999926,0.3295999999988197,5.816300000001107
fixed_8,272,normal,8,10.24390000000075,0.17060000000057585,10.073300000000174
fixed_8,273,normal,8,25.057800000000796,15.002600000000754,10.055200000000042
fixed_8,274,normal,8,10.935400000001039,0.1954000000008449,10.740000000000194
fixed_8,275,normal,8,6.857200000000674,0.22880000000036205,6.628400000000312
fixed_8,276,normal,8,7.243100000000169,0.16620000000067137,7.0768999999994975
fixed_8,277,normal,8,6.57660000000071,0.29490000000009786,6.281700000000612
fixed_8,278,normal,8,10.29439999999937,0.3752999999999673,9.919099999999403
fixed_8,279,normal,8,11.860699999999724,0.31010000000009086,11.550599999999633
fixed_8,280,normal,8,16.529699999999536,0.44459999999979516,16.08509999999974
fixed_8,281,normal,8,7.689599999999075,0.22449999999984982,7.465099999999225
fixed_8,282,normal,8,5.612799999999751,0.2023999999991588,5.4104000000005925
fixed_8,283,normal,8,11.371599999998594,0.23509999999937747,11.136499999999216
fixed_8,284,normal,8,6.861300000000625,0.21049999999966928,6.650800000000956
fixed_8,285,normal,8,6.737199999999888,0.17659999999963816,6.56060000000025
fixed_8,286,normal,8,34.416400000001346,25.49899999999994,8.917400000001408
fixed_8,287,normal,8,6.248600000001048,0.17010000000006187,6.078500000000986
fixed_8,288,normal,8,11.574599999999435,0.16049999999978581,11.41409999999965
fixed_8,289,normal,8,10.044900000000467,0.3585000000008165,9.68639999999965
fixed_8,290,normal,8,9.67109999999849,0.3169999999990125,9.354099999999477
fixed_8,291,normal,8,22.966900000000123,0.14089999999988834,22.826000000000235
fixed_8,292,normal,8,6.7600999999992695,0.2088999999987351,6.551200000000534
fixed_8,293,normal,8,8.5185999999986,0.23689999999909617,8.281699999999503
fixed_8,294,normal,8,10.169599999999335,0.3260999999987746,9.84350000000056
fixed_8,295,normal,8,10.48720000000003,0.17219999999973368,10.315000000000296
fixed_8,296,normal,8,13.516600000000878,0.2961999999993026,13.220400000001575
fixed_8,297,normal,8,10.440900000000752,0.25450000000049045,10.186400000000262
fixed_8,298,normal,8,7.023499999998961,0.23219999999923857,6.791299999999723
fixed_8,299,normal,8,8.697599999999639,0.16929999999959477,8.528300000000044
fixed_8,300,contention_detect,8,12.382399999999905,0.9751999999991767,11.407200000000728
fixed_8,301,contention_detect,8,11.810299999996943,0.5648999999969817,11.245399999999961
fixed_8,302,contention_detect,8,12.869800000000708,0.6000999999997703,12.269700000000938
fixed_8,303,contention_detect,8,11.093200000001247,0.34410000000306695,10.74909999999818
fixed_8,304,contention_detect,8,15.297499999999076,0.6862999999981412,14.611200000000935
fixed_8,305,contention_detect,8,18.55989999999963,0.5023000000008437,18.057599999998786
fixed_8,306,contention_detect,8,43.121700000000374,0.39780000000178006,42.723899999998594
fixed_8,307,contention_detect,8,31.847499999997808,0.33669999999830225,31.510799999999506
